0.000000	0.147611	2595.37
1.00000	0.144696	2670.56
2.00000	0.146972	2775.22
3.00000	0.144436	2870.29
4.00000	0.155052	3102.72
5.00000	0.156135	3228.18
6.00000	0.150802	3330.41
7.00000	0.160494	3659.42
8.00000	0.156538	3737.89
9.00000	0.157042	3965.44
10.0000	0.171756	4417.62
11.0000	0.182540	4903.84
12.0000	0.200932	5649.54
13.0000	0.205215	5947.42
14.0000	0.202889	6164.28
15.0000	0.186243	6428.69
16.0000	0.199076	6963.64
17.0000	0.208121	7624.54
18.0000	0.215697	8135.30
19.0000	0.227127	8986.11
20.0000	0.260561	10171.1
21.0000	0.246275	10294.1
22.0000	0.239128	10728.8
23.0000	0.240304	11426.1
24.0000	0.233342	11133.5
25.0000	0.270102	12831.5
26.0000	0.267263	13286.0
27.0000	0.269925	13905.1
28.0000	0.230226	12781.3
29.0000	0.251104	14112.4
30.0000	0.271554	15196.4
31.0000	0.270236	15522.7
32.0000	0.262392	15717.8
33.0000	0.277769	16985.0
34.0000	0.323096	20841.9
35.0000	0.308331	20520.2
36.0000	0.292467	19784.9
37.0000	0.277669	18699.6
38.0000	0.311380	21222.9
39.0000	0.332989	23509.4
40.0000	0.343361	24930.1
41.0000	0.350139	25743.8
42.0000	0.381733	28928.3
43.0000	0.345671	26816.9
44.0000	0.330436	26104.0
45.0000	0.352625	28100.9
46.0000	0.328026	27026.6
47.0000	0.336558	26649.4
48.0000	0.336130	28379.1
49.0000	0.313841	26477.0
50.0000	0.305778	26173.7
51.0000	0.306610	26782.5
52.0000	0.324549	27695.0
53.0000	0.347115	31155.0
54.0000	0.406836	36509.9
55.0000	0.427211	40751.5
56.0000	0.433283	41601.9
57.0000	0.435038	42643.6
58.0000	0.445301	44100.1
59.0000	0.451138	44826.1
60.0000	0.426875	42640.2
61.0000	0.461888	47668.0
62.0000	0.432116	45900.7
63.0000	0.429075	45409.7
64.0000	0.422415	47040.1
65.0000	0.466112	53914.5
66.0000	0.485353	60567.3
67.0000	0.497791	64763.0
68.0000	0.549517	81110.9
69.0000	0.574696	83511.4
70.0000	0.557664	73231.5
71.0000	0.589443	77007.5
72.0000	0.596137	74398.2
73.0000	0.555178	66425.8
74.0000	0.575754	71268.8
75.0000	0.458671	53064.3
76.0000	0.468985	55038.7
77.0000	0.439053	50386.0
78.0000	0.489544	60157.2
79.0000	0.404678	48619.9
80.0000	0.411321	49659.5
81.0000	0.379399	46436.4
82.0000	0.377954	44795.0
83.0000	0.391039	49348.9
84.0000	0.423516	55882.5
85.0000	0.421357	54539.8
86.0000	0.416595	48464.0
87.0000	0.461678	55119.7
88.0000	0.501638	65429.3
89.0000	0.538020	77775.5
90.0000	0.586319	79893.2
91.0000	0.606324	86691.8
92.0000	0.604124	87601.1
