0.000000	0.0977744	1244.94
1.00000	0.113471	1332.66
2.00000	0.136709	1507.62
3.00000	0.119014	1429.09
4.00000	0.106836	1373.89
5.00000	0.102209	1359.16
6.00000	0.0808852	1271.16
7.00000	0.0796842	1286.39
8.00000	0.0854875	1310.31
9.00000	0.100957	1420.12
10.0000	0.0781977	1329.93
11.0000	0.0690602	1268.27
12.0000	0.0716133	1293.52
13.0000	0.0728479	1345.84
14.0000	0.0733854	1382.42
15.0000	0.0736542	1405.04
16.0000	0.0734694	1405.18
17.0000	0.0769211	1443.60
18.0000	0.0711262	1451.67
19.0000	0.0785420	1541.72
20.0000	0.0772235	1544.14
21.0000	0.0677333	1501.31
22.0000	0.0728731	1580.00
23.0000	0.0709331	1608.05
24.0000	0.0756950	1710.42
25.0000	0.0725036	1711.72
26.0000	0.0728395	1727.59
27.0000	0.0712270	1755.50
28.0000	0.0742084	1833.31
29.0000	0.0700177	1884.28
30.0000	0.0748719	1938.88
31.0000	0.0711346	1892.37
32.0000	0.0785000	1992.85
33.0000	0.0764173	2068.97
34.0000	0.0744772	2104.34
35.0000	0.0697741	2060.37
36.0000	0.0766776	2158.27
37.0000	0.0723188	2200.11
38.0000	0.0737298	2232.51
39.0000	0.0703284	2212.45
40.0000	0.0793315	2300.33
41.0000	0.0726043	2347.47
42.0000	0.0788192	2464.09
43.0000	0.0752331	2393.33
44.0000	0.0761065	2427.44
45.0000	0.0793651	2573.08
46.0000	0.0891996	2705.04
47.0000	0.0873184	2690.12
48.0000	0.0757118	2628.07
49.0000	0.0715462	2618.84
50.0000	0.0734862	2671.20
51.0000	0.0709583	2695.79
52.0000	0.0704460	2709.42
53.0000	0.0714370	2727.15
54.0000	0.0731587	2859.89
55.0000	0.0719325	2779.74
56.0000	0.0747963	2903.96
57.0000	0.0753170	2928.37
58.0000	0.0730831	2975.17
59.0000	0.0727303	2943.13
60.0000	0.0754178	2990.55
61.0000	0.0747124	3008.27
62.0000	0.0715630	2975.39
63.0000	0.0751407	3146.16
64.0000	0.0753255	3132.86
65.0000	0.0773999	3298.13
66.0000	0.0750063	3181.67
67.0000	0.0792055	3295.08
68.0000	0.0791719	3307.05
69.0000	0.0752331	3322.67
70.0000	0.0775090	3456.89
71.0000	0.0821618	3577.83
72.0000	0.0773747	3590.85
73.0000	0.0817586	3696.00
74.0000	0.0755858	3609.29
75.0000	0.105686	4119.18
76.0000	0.126010	4360.31
77.0000	0.114890	4302.55
78.0000	0.0990342	4128.11
79.0000	0.0851432	4041.67
80.0000	0.0884438	4026.24
81.0000	0.0966742	4312.60
82.0000	0.0795498	3936.63
83.0000	0.0956748	4304.10
84.0000	0.0871924	4293.42
85.0000	0.0953892	4456.72
