20.0000	920.000	38.4476	0.0288001	0.979533	0.832816	1500.00
20.0000	935.000	10.6807	1.42818	0.934589	0.895469	1500.00
20.0000	950.000	3.43541	2.26255	0.928415	0.801591	1500.00
20.0000	965.000	2.02754	0.0198019	0.921798	0.784561	1500.00
20.0000	980.000	0.335326	0.00232301	0.738836	0.531655	1500.00
35.0000	20.0000	11.8324	0.113802	0.414244	-0.721683	1500.00
35.0000	35.0000	31.6584	0.0549937	0.886805	0.649292	1500.00
35.0000	50.0000	5.90348	1.58905	0.851672	0.694146	1500.00
35.0000	65.0000	9.43929	3.76619	0.808576	0.506186	1500.00
35.0000	80.0000	8.61735	1.25155	0.445463	-0.990161	1500.00
35.0000	95.0000	0.125911	0.0620371	0.959262	0.936568	1500.00
35.0000	110.000	39.1288	1.07760	0.869008	0.558211	1500.00
35.0000	125.000	54.5267	1.07895	0.963322	0.919791	1500.00
35.0000	140.000	53.5454	3.10520e-005	0.961747	0.919791	1500.00
35.0000	155.000	82.6810	0.00861428	0.867648	0.750231	1500.00
35.0000	170.000	72.5614	1.29011	0.434594	-0.833781	1500.00
35.0000	185.000	48.2060	1.17946	0.734834	0.395165	1500.00
35.0000	200.000	40.2446	0.494066	0.911606	0.736291	1500.00
35.0000	215.000	40.8899	0.000562374	0.790985	0.351570	1500.00
35.0000	230.000	47.5601	0.0398254	0.968310	0.920610	1500.00
35.0000	245.000	25.8751	0.00196887	0.937947	0.863892	1500.00
35.0000	260.000	18.7139	0.00186091	0.912404	0.837811	1500.00
35.0000	275.000	14.4797	2.80485	0.354688	-0.831017	1500.00
35.0000	290.000	41.5678	9.18945	0.334909	-0.970281	1500.00
35.0000	305.000	79.5811	0.486032	0.941614	0.857722	1500.00
35.0000	320.000	66.2471	0.553433	0.984996	0.971016	1500.00
35.0000	335.000	66.3561	0.0106993	0.964158	0.943887	1500.00
35.0000	350.000	46.1504	0.00232287	0.974817	0.943887	1500.00
35.0000	365.000	10.5166	0.611937	0.982573	0.963768	1500.00
35.0000	380.000	5.16066	2.50099	0.508967	-0.948995	1500.00
35.0000	395.000	9.47791	1.11959	0.791274	0.237509	1500.00
35.0000	410.000	38.3207	0.169178	0.933575	0.815429	1500.00
35.0000	425.000	69.0066	0.321349	0.872991	0.514679	1500.00
35.0000	440.000	58.0176	0.152783	0.989725	0.980231	1500.00
35.0000	455.000	38.4915	0.148047	0.974970	0.933428	1500.00
35.0000	470.000	31.6412	0.237554	0.916040	0.824816	1500.00
35.0000	485.000	39.7573	0.704746	0.928183	0.848820	1500.00
35.0000	500.000	32.6047	0.138970	0.908793	0.723976	1500.00
35.0000	515.000	38.3980	0.338342	0.992326	0.984135	1500.00
35.0000	530.000	32.3925	0.309833	0.996461	0.993711	1500.00
35.0000	545.000	24.3031	0.385789	0.913557	0.690389	1500.00
35.0000	560.000	25.4042	1.31436	0.954889	0.849154	1500.00
35.0000	575.000	8.41177	1.89333	0.980991	0.954024	1500.00
35.0000	590.000	20.7325	1.03311	0.981388	0.956177	1500.00
35.0000	605.000	23.8870	0.306239	0.987579	0.964154	1500.00
35.0000	620.000	38.8876	0.345921	0.990914	0.976014	1500.00
35.0000	635.000	36.0631	0.352835	0.988995	0.976014	1500.00
35.0000	650.000	14.8106	2.34672	0.992344	0.978077	1500.00
35.0000	665.000	2.48866	0.269791	0.998545	0.997314	1500.00
35.0000	680.000	8.36439	0.000624901	0.989441	0.971987	1500.00
35.0000	695.000	10.0302	0.292720	0.997084	0.989026	1500.00
35.0000	710.000	5.14398	0.0533081	0.982783	0.965257	1500.00
35.0000	725.000	2.80828	0.118740	0.945030	0.864279	1500.00
35.0000	740.000	21.5795	0.0802027	0.953765	0.861413	1500.00
35.0000	755.000	39.6849	0.000470448	0.957459	0.861413	1500.00
35.0000	770.000	38.7575	0.00325961	0.988830	0.979702	1500.00
35.0000	785.000	39.7787	0.0505797	0.971436	0.931942	1500.00
35.0000	800.000	46.8547	0.797745	0.977475	0.931942	1500.00
35.0000	815.000	52.1368	0.195898	0.978127	0.941822	1500.00
35.0000	830.000	55.4410	1.02908	0.952240	0.905954	1500.00
35.0000	845.000	44.7006	0.781792	0.981643	0.956568	1500.00
35.0000	860.000	21.5673	0.196227	0.986617	0.979879	1500.00
35.0000	875.000	24.7169	0.0164462	0.992644	0.979959	1500.00
35.0000	890.000	9.76977	1.40617	0.940872	0.836171	1500.00
35.0000	905.000	50.3785	0.0878543	0.848725	0.699731	1500.00
35.0000	920.000	29.7645	1.78697	0.928075	0.826408	1500.00
35.0000	935.000	5.03110	1.43443	0.943899	0.826408	1500.00
35.0000	950.000	1.55395	0.962969	0.994224	0.992580	1500.00
35.0000	965.000	0.850579	1.42670	0.984813	0.953815	1500.00
35.0000	980.000	0.341647	1.83015	0.992099	0.980175	1500.00
50.0000	20.0000	0.477192	6.56064	-0.527207	-0.741070	1500.00
50.0000	35.0000	32.3593	1.64228	0.586908	-0.119563	1500.00
50.0000	50.0000	33.8111	0.175232	0.872593	0.694146	1500.00
50.0000	65.0000	4.76777	0.221749	0.857370	0.620810	1500.00
50.0000	80.0000	2.01651	0.00191253	0.952578	0.910949	1500.00
50.0000	95.0000	1.11232	0.579333	0.979733	0.936568	1500.00
50.0000	110.000	39.4886	0.115941	0.983365	0.945472	1500.00
50.0000	125.000	59.6761	0.891951	0.980248	0.945472	1500.00
50.0000	140.000	61.1465	0.0779502	0.955935	0.873376	1500.00
50.0000	155.000	63.7864	0.577055	0.856500	0.750231	1500.00
50.0000	170.000	50.3345	3.56529	0.755937	0.307882	1500.00
50.0000	185.000	37.4947	0.284999	0.777959	0.307882	1500.00
50.0000	200.000	31.6646	2.46908	0.814876	0.420103	1500.00
50.0000	215.000	35.7718	0.00580095	0.585102	0.351570	1500.00
50.0000	230.000	35.2231	2.06070	0.898632	0.618614	1500.00
50.0000	245.000	33.0388	0.00915294	0.960478	0.920492	1500.00
50.0000	260.000	23.6025	0.152477	0.964298	0.920492	1500.00
50.0000	275.000	13.3472	0.00424817	0.963703	0.909741	1500.00
50.0000	290.000	20.4052	1.20776	0.961731	0.870248	1500.00
50.0000	305.000	33.4128	0.179428	0.966810	0.938369	1500.00
50.0000	320.000	73.8621	0.00198626	0.989230	0.975737	1500.00
50.0000	335.000	85.6379	0.0573871	0.958031	0.896869	1500.00
50.0000	350.000	96.2594	1.24354	0.938633	0.876847	1500.00
50.0000	365.000	42.9665	0.000210663	0.925668	0.876847	1500.00
50.0000	380.000	23.8764	0.961840	0.971851	0.902352	1500.00
50.0000	395.000	8.38606	0.0403933	0.971041	0.911509	1500.00
50.0000	410.000	8.30817	0.0469903	0.956180	0.911509	1500.00
50.0000	425.000	22.6492	0.147424	0.998008	0.993203	1500.00
50.0000	440.000	40.9197	0.529683	0.990381	0.967443	1500.00
50.0000	455.000	38.0958	0.485306	0.973467	0.933428	1500.00
50.0000	470.000	29.8896	0.00525940	0.926992	0.824816	1500.00
50.0000	485.000	24.1985	0.252186	0.947213	0.908319	1500.00
50.0000	500.000	30.4191	0.224981	0.947525	0.885825	1500.00
50.0000	515.000	25.7896	0.860361	0.969393	0.885825	1500.00
50.0000	530.000	22.1195	0.546701	0.995406	0.991700	1500.00
50.0000	545.000	23.5662	0.00924635	0.995543	0.991700	1500.00
50.0000	560.000	20.2801	0.140591	0.987993	0.974390	1500.00
50.0000	575.000	21.7848	0.197850	0.971644	0.941832	1500.00
50.0000	590.000	28.1167	0.0422269	0.988570	0.978926	1500.00
50.0000	605.000	23.8035	0.00184017	0.995491	0.990760	1500.00
50.0000	620.000	26.0232	0.0577234	0.990750	0.969975	1500.00
50.0000	635.000	19.8595	0.160734	0.989868	0.969975	1500.00
50.0000	650.000	34.4769	0.268580	0.992963	0.979181	1500.00
50.0000	665.000	31.0756	0.278786	0.994028	0.979181	1500.00
50.0000	680.000	10.8649	0.0196424	0.993072	0.976772	1500.00
50.0000	695.000	10.9554	0.207818	0.981997	0.972112	1500.00
50.0000	710.000	11.0489	0.000210661	0.965653	0.937936	1500.00
50.0000	725.000	13.1512	0.571117	0.952757	0.913696	1500.00
50.0000	740.000	20.9702	0.0322393	0.954954	0.825676	1500.00
50.0000	755.000	33.2359	0.0167561	0.951252	0.825676	1500.00
50.0000	770.000	31.7371	0.0411758	0.988602	0.979702	1500.00
50.0000	785.000	27.4649	0.0742700	0.974066	0.939353	1500.00
50.0000	800.000	30.8921	0.356330	0.991182	0.972805	1500.00
50.0000	815.000	34.2038	0.407151	0.997155	0.990913	1500.00
50.0000	830.000	42.9162	0.233142	0.970939	0.905954	1500.00
50.0000	845.000	41.0980	0.622664	0.985150	0.978680	1500.00
50.0000	860.000	25.3859	0.0574666	0.989417	0.979700	1500.00
50.0000	875.000	19.5496	0.230382	0.981548	0.943306	1500.00
50.0000	890.000	16.3765	0.581479	0.978556	0.943306	1500.00
50.0000	905.000	26.1971	0.0820287	0.967373	0.891375	1500.00
50.0000	920.000	15.8053	1.42619	0.969587	0.919325	1500.00
50.0000	935.000	1.90076	0.390426	0.987837	0.977149	1500.00
50.0000	950.000	2.52844	0.281163	0.990948	0.977322	1500.00
50.0000	965.000	1.71934	2.03756	0.986425	0.953815	1500.00
50.0000	980.000	2.83062	1.74835	0.419387	-0.720989	1500.00
65.0000	20.0000	0.0829394	0.398687	0.991566	-0.741070	1500.00
65.0000	35.0000	28.9259	0.00828787	0.953087	0.854716	1500.00
65.0000	50.0000	36.4461	1.40194	0.930104	0.835249	1500.00
65.0000	65.0000	16.9995	2.60766	0.868734	0.620810	1500.00
65.0000	80.0000	10.3281	0.0492247	0.983269	0.952837	1500.00
65.0000	95.0000	7.76329	0.111898	0.983266	0.949263	1500.00
65.0000	110.000	12.4476	0.0509865	0.972205	0.949263	1500.00
65.0000	125.000	28.6351	0.479233	0.973962	0.941949	1500.00
65.0000	140.000	45.5499	0.633685	0.994698	0.990721	1500.00
65.0000	155.000	50.4919	2.70012	0.933066	0.866222	1500.00
65.0000	170.000	38.8893	8.89759	0.825357	0.659402	1500.00
65.0000	185.000	44.3657	6.27984	0.306410	-0.969715	1500.00
65.0000	200.000	28.4103	3.85603	0.849920	0.568744	1500.00
65.0000	215.000	20.7950	0.122034	0.903939	0.861786	1500.00
65.0000	230.000	29.6743	0.560007	0.967497	0.886064	1500.00
65.0000	245.000	40.2096	0.0508030	0.982022	0.971307	1500.00
65.0000	260.000	42.8498	0.289579	0.990649	0.971307	1500.00
65.0000	275.000	39.9994	0.0924465	0.996359	0.991616	1500.00
65.0000	290.000	44.2863	0.376495	0.996095	0.992205	1500.00
65.0000	305.000	28.6470	0.000333024	0.973675	0.942721	1500.00
65.0000	320.000	43.9178	0.291687	0.982347	0.942721	1500.00
65.0000	335.000	55.6433	0.0237151	0.982500	0.949675	1500.00
65.0000	350.000	56.6565	0.112052	0.981596	0.949675	1500.00
65.0000	365.000	57.2036	0.0124641	0.964879	0.926324	1500.00
65.0000	380.000	32.5459	0.00998804	0.989128	0.977267	1500.00
65.0000	395.000	13.2657	0.0564035	0.987856	0.984463	1500.00
65.0000	410.000	17.1933	0.00154702	0.968785	0.924383	1500.00
65.0000	425.000	21.2685	0.185460	0.990237	0.968224	1500.00
65.0000	440.000	35.0387	0.165485	0.988373	0.967165	1500.00
65.0000	455.000	39.2215	0.104011	0.982607	0.967165	1500.00
65.0000	470.000	24.2948	0.138352	0.977490	0.964297	1500.00
65.0000	485.000	30.1674	0.211033	0.986237	0.964297	1500.00
65.0000	500.000	34.9593	0.531924	0.981127	0.935246	1500.00
65.0000	515.000	18.1121	0.227012	0.964026	0.935246	1500.00
65.0000	530.000	12.3500	0.357739	0.976149	0.936929	1500.00
65.0000	545.000	21.5910	0.0536798	0.988024	0.955403	1500.00
65.0000	560.000	19.4578	0.898772	0.991317	0.983389	1500.00
65.0000	575.000	11.4240	1.95420	0.981861	0.941832	1500.00
65.0000	590.000	22.3001	0.381454	0.988536	0.977835	1500.00
65.0000	605.000	30.5578	0.00123498	0.997579	0.990760	1500.00
65.0000	620.000	41.2042	0.00375640	0.998639	0.994714	1500.00
65.0000	635.000	31.2499	0.355143	0.993882	0.990241	1500.00
65.0000	650.000	47.5204	0.180460	0.995128	0.990295	1500.00
65.0000	665.000	25.5054	0.0204347	0.995889	0.989581	1500.00
65.0000	680.000	10.4060	0.0129684	0.995765	0.989581	1500.00
65.0000	695.000	20.0942	0.0146016	0.975065	0.958808	1500.00
65.0000	710.000	11.8198	0.00327238	0.943244	0.880056	1500.00
65.0000	725.000	4.42531	0.00116267	0.922979	0.880056	1500.00
65.0000	740.000	3.84942	0.0158941	0.933861	0.835982	1500.00
65.0000	755.000	24.1758	0.0936173	0.934555	0.835982	1500.00
65.0000	770.000	23.6686	0.0102962	0.930629	0.862284	1500.00
65.0000	785.000	22.1834	0.00487150	0.917649	0.826821	1500.00
65.0000	800.000	17.4224	0.953145	0.969925	0.905403	1500.00
65.0000	815.000	18.6366	2.39650	0.987619	0.969574	1500.00
65.0000	830.000	45.5584	0.947349	0.997387	0.990411	1500.00
65.0000	845.000	30.5489	0.471050	0.990565	0.973499	1500.00
65.0000	860.000	26.9805	3.06566	0.981139	0.973499	1500.00
65.0000	875.000	15.0001	1.35820	0.966565	0.934080	1500.00
65.0000	890.000	13.2372	0.385136	0.965874	0.934080	1500.00
65.0000	905.000	12.3065	0.00805156	0.985495	0.954608	1500.00
65.0000	920.000	10.1017	0.0502641	0.994285	0.986930	1500.00
65.0000	935.000	6.31886	0.375676	0.980697	0.938822	1500.00
65.0000	950.000	6.99806	0.976134	0.979624	0.938822	1500.00
65.0000	965.000	5.54936	0.0757102	0.994880	0.986532	1500.00
65.0000	980.000	0.634760	0.123878	0.998796	0.993735	1500.00
80.0000	20.0000	3.71737	0.223316	0.966360	0.960191	1500.00
80.0000	35.0000	2.51459	0.199052	0.951476	0.851092	1500.00
80.0000	50.0000	12.9806	0.000528653	0.743903	-0.00559482	1500.00
80.0000	65.0000	36.9760	0.00450120	0.899313	0.624380	1500.00
80.0000	80.0000	18.3524	0.0380271	0.937224	0.765730	1500.00
80.0000	95.0000	3.53634	0.0805065	0.953444	0.897192	1500.00
80.0000	110.000	6.27442	0.0632862	0.955351	0.893432	1500.00
80.0000	125.000	12.4741	0.0327918	0.956196	0.893432	1500.00
80.0000	140.000	28.2001	0.0714363	0.994106	0.990721	1500.00
80.0000	155.000	53.4951	0.328291	0.980046	0.926856	1500.00
80.0000	170.000	43.6635	0.117912	0.534496	-0.726246	1500.00
80.0000	185.000	52.2578	0.0814049	-0.663903	-0.969715	1500.00
80.0000	200.000	25.7466	1.23070	0.533422	-0.696680	1500.00
80.0000	215.000	27.2453	0.0101951	0.916905	0.837619	1500.00
80.0000	230.000	52.5696	0.491930	0.989236	0.972667	1500.00
80.0000	245.000	37.1452	0.0702692	0.987007	0.968789	1500.00
80.0000	260.000	42.6796	0.00291403	0.987846	0.960023	1500.00
80.0000	275.000	40.0216	0.0378548	0.985276	0.954346	1500.00
80.0000	290.000	41.4449	0.308980	0.981848	0.943448	1500.00
80.0000	305.000	39.4450	0.0943759	0.981261	0.956357	1500.00
80.0000	320.000	43.3453	0.124205	0.984641	0.956357	1500.00
80.0000	335.000	48.1561	0.0297210	0.994750	0.991865	1500.00
80.0000	350.000	66.6819	0.00863920	0.995473	0.993147	1500.00
80.0000	365.000	65.3301	0.00180364	0.970206	0.926324	1500.00
80.0000	380.000	31.6305	0.0573746	0.948084	0.819203	1500.00
80.0000	395.000	23.6156	1.19880	0.977973	0.962533	1500.00
80.0000	410.000	20.2915	0.116827	0.980570	0.962102	1500.00
80.0000	425.000	23.8552	0.271274	0.979889	0.962102	1500.00
80.0000	440.000	45.6842	0.00694762	0.982899	0.965617	1500.00
80.0000	455.000	23.6686	0.00480999	0.989300	0.968206	1500.00
80.0000	470.000	18.8176	0.0207000	0.990294	0.978997	1500.00
80.0000	485.000	31.5805	0.146438	0.994254	0.989972	1500.00
80.0000	500.000	34.9185	0.0144908	0.998683	0.997716	1500.00
80.0000	515.000	19.5581	0.0329472	0.982843	0.952341	1500.00
80.0000	530.000	17.3718	0.00906333	0.960933	0.921427	1500.00
80.0000	545.000	19.9018	0.131566	0.964848	0.908262	1500.00
80.0000	560.000	17.2288	0.210731	0.984728	0.964086	1500.00
80.0000	575.000	7.27431	0.321521	0.995007	0.990632	1500.00
80.0000	590.000	14.1187	0.560174	0.987688	0.977835	1500.00
80.0000	605.000	30.7995	0.474230	0.988373	0.973275	1500.00
80.0000	620.000	40.0912	0.0397392	0.994760	0.980158	1500.00
80.0000	635.000	39.1955	0.213768	0.996374	0.991670	1500.00
80.0000	650.000	41.7374	0.0168337	0.997136	0.990295	1500.00
80.0000	665.000	32.6116	0.0270194	0.991209	0.974231	1500.00
80.0000	680.000	19.7123	0.0531919	0.989368	0.974231	1500.00
80.0000	695.000	38.2752	0.332263	0.977785	0.958808	1500.00
80.0000	710.000	19.2289	0.468931	0.976363	0.960668	1500.00
80.0000	725.000	2.42330	1.89513	0.948760	0.850388	1500.00
80.0000	740.000	5.63983	0.128552	0.934219	0.830711	1500.00
80.0000	755.000	11.9860	0.165034	0.970529	0.948933	1500.00
80.0000	770.000	20.0745	0.0531292	0.947261	0.862284	1500.00
80.0000	785.000	22.9370	0.175890	0.934548	0.826821	1500.00
80.0000	800.000	20.8475	0.234114	0.970570	0.905403	1500.00
80.0000	815.000	21.4806	0.523962	0.983256	0.969574	1500.00
80.0000	830.000	41.4038	2.68285	0.993076	0.978108	1500.00
80.0000	845.000	36.5564	0.683018	0.986266	0.950053	1500.00
80.0000	860.000	20.3583	4.11149	0.973072	0.949031	1500.00
80.0000	875.000	22.1087	4.18033	0.975034	0.966201	1500.00
80.0000	890.000	21.4601	0.107460	0.975074	0.946089	1500.00
80.0000	905.000	10.7890	0.00623454	0.983178	0.946089	1500.00
80.0000	920.000	9.36740	0.493129	0.987334	0.966774	1500.00
80.0000	935.000	11.5846	0.964724	0.986793	0.966774	1500.00
80.0000	950.000	11.1641	3.19911e-006	0.990195	0.980824	1500.00
80.0000	965.000	10.1702	0.0323483	0.994465	0.986532	1500.00
80.0000	980.000	1.78075	0.0875701	0.989882	0.969960	1500.00
95.0000	20.0000	1.26257	3.20415	0.812195	0.609052	1500.00
95.0000	35.0000	16.6101	2.75392	0.755148	0.433040	1500.00
95.0000	50.0000	21.2170	0.856993	0.487515	-0.00559482	1500.00
95.0000	65.0000	25.1760	0.0385871	0.847474	0.624380	1500.00
95.0000	80.0000	16.0193	0.0313729	0.927018	0.765730	1500.00
95.0000	95.0000	4.79197	0.101047	0.955782	0.897192	1500.00
95.0000	110.000	3.15644	0.00439089	0.942296	0.859348	1500.00
95.0000	125.000	15.1741	0.0676973	0.978068	0.916675	1500.00
95.0000	140.000	31.4170	0.162190	0.989187	0.970725	1500.00
95.0000	155.000	44.2111	0.118083	0.984914	0.970725	1500.00
95.0000	170.000	49.5167	0.519068	0.977372	0.949197	1500.00
95.0000	185.000	42.5011	6.55562	0.676825	-0.262971	1500.00
95.0000	200.000	45.6500	0.362138	0.959100	0.854509	1500.00
95.0000	215.000	67.1966	0.690070	0.949292	0.837619	1500.00
95.0000	230.000	85.1223	0.130013	0.982923	0.972667	1500.00
95.0000	245.000	47.7543	0.0776250	0.967242	0.902839	1500.00
95.0000	260.000	47.5209	0.00562591	0.976328	0.958423	1500.00
95.0000	275.000	50.9485	0.00478868	0.982362	0.954346	1500.00
95.0000	290.000	54.1118	0.117188	0.920786	0.800182	1500.00
95.0000	305.000	47.1302	1.18158	0.926714	0.800182	1500.00
95.0000	320.000	64.3365	0.0353318	0.962066	0.897422	1500.00
95.0000	335.000	71.1823	0.132044	0.986048	0.979187	1500.00
95.0000	350.000	100.884	0.208541	0.978906	0.936719	1500.00
95.0000	365.000	46.4233	0.525713	0.961719	0.936719	1500.00
95.0000	380.000	42.9964	0.268349	0.870425	0.707271	1500.00
95.0000	395.000	44.1972	0.569936	0.909444	0.707271	1500.00
95.0000	410.000	35.9594	0.0337807	0.997177	0.992175	1500.00
95.0000	425.000	43.1637	0.0550257	0.991535	0.983924	1500.00
95.0000	440.000	31.9082	0.0760582	0.984365	0.974549	1500.00
95.0000	455.000	30.9647	0.292581	0.980668	0.926138	1500.00
95.0000	470.000	24.8145	0.00155858	0.967331	0.885660	1500.00
95.0000	485.000	30.1860	0.109431	0.980285	0.946918	1500.00
95.0000	500.000	33.8100	0.584416	0.990221	0.971434	1500.00
95.0000	515.000	27.0729	0.275951	0.994494	0.991181	1500.00
95.0000	530.000	21.1742	0.117534	0.977147	0.921427	1500.00
95.0000	545.000	20.8133	0.000726933	0.968595	0.908262	1500.00
95.0000	560.000	32.9195	0.0260885	0.973601	0.962862	1500.00
95.0000	575.000	26.7082	0.000200374	0.987621	0.962862	1500.00
95.0000	590.000	15.9462	0.100482	0.995622	0.991928	1500.00
95.0000	605.000	19.5454	0.897258	0.986946	0.973275	1500.00
95.0000	620.000	18.8253	0.557943	0.989553	0.980158	1500.00
95.0000	635.000	29.0271	0.0188183	0.995694	0.990864	1500.00
95.0000	650.000	28.4905	0.0110471	0.998200	0.993875	1500.00
95.0000	665.000	26.0724	0.124962	0.994881	0.991496	1500.00
95.0000	680.000	21.7849	0.479181	0.996742	0.993181	1500.00
95.0000	695.000	18.2651	1.13553	0.992670	0.989070	1500.00
95.0000	710.000	9.24463	1.43637	0.972567	0.948624	1500.00
95.0000	725.000	12.1714	1.43691	0.931022	0.850388	1500.00
95.0000	740.000	12.2207	0.789855	0.925885	0.830711	1500.00
95.0000	755.000	7.43689	0.159207	0.985842	0.965435	1500.00
95.0000	770.000	21.4506	0.240948	0.974902	0.932883	1500.00
95.0000	785.000	73.8246	0.221687	0.949980	0.916488	1500.00
95.0000	800.000	25.4854	0.000963093	0.977391	0.919702	1500.00
95.0000	815.000	20.5696	0.00470279	0.993555	0.985346	1500.00
95.0000	830.000	31.2466	0.0967929	0.993064	0.979850	1500.00
95.0000	845.000	32.6000	0.0643458	0.981705	0.950053	1500.00
95.0000	860.000	24.8752	0.0318168	0.986692	0.949031	1500.00
95.0000	875.000	11.4274	0.362523	0.998063	0.996170	1500.00
95.0000	890.000	15.6285	0.0772184	0.982606	0.950085	1500.00
95.0000	905.000	11.8244	0.0757331	0.984545	0.950085	1500.00
95.0000	920.000	2.33587	0.211807	0.992790	0.987163	1500.00
95.0000	935.000	4.79249	0.865892	0.993964	0.987163	1500.00
95.0000	950.000	8.24335	0.200800	0.996809	0.993509	1500.00
95.0000	965.000	6.09320	0.0205140	0.995150	0.989382	1500.00
95.0000	980.000	3.78125	0.0728071	0.980325	0.969960	1500.00
110.000	20.0000	9.58898	1.39765	0.900082	0.609052	1500.00
110.000	35.0000	19.6536	1.63186	0.969527	0.890559	1500.00
110.000	50.0000	43.9953	1.98624	0.932642	0.740574	1500.00
110.000	65.0000	26.0556	0.942775	0.984967	0.960721	1500.00
110.000	80.0000	16.7994	0.395524	0.977321	0.954376	1500.00
110.000	95.0000	11.6867	0.176680	0.982503	0.935136	1500.00
110.000	110.000	10.8319	0.0234844	0.956874	0.859348	1500.00
110.000	125.000	24.3123	0.289461	0.993519	0.980015	1500.00
110.000	140.000	25.8588	0.0229489	0.996156	0.989953	1500.00
110.000	155.000	50.2467	0.00100722	0.994670	0.987897	1500.00
110.000	170.000	93.5282	0.606462	0.993449	0.981382	1500.00
110.000	185.000	64.0435	0.345542	0.992577	0.981818	1500.00
110.000	200.000	53.7339	0.000395738	0.992843	0.981818	1500.00
110.000	215.000	57.5601	0.827728	0.994990	0.991884	1500.00
110.000	230.000	52.1839	0.526554	0.985722	0.969972	1500.00
