0.000000	0.0299552	0.000000
1.00000	0.000000	0.000165668
2.00000	0.103250	0.000683550
3.00000	0.216061	0.00177908
4.00000	0.393245	0.00522878
5.00000	0.495220	0.0139718
6.00000	0.776928	0.0371466
7.00000	0.790312	0.0817213
8.00000	0.796686	0.159919
9.00000	0.934990	0.229822
10.0000	0.977693	0.334481
11.0000	0.942001	0.392229
12.0000	0.782664	0.342348
13.0000	0.651370	0.330271
14.0000	0.544295	0.318520
15.0000	0.811982	0.521475
16.0000	0.902486	0.548428
17.0000	0.597195	0.473824
18.0000	0.787763	0.596378
19.0000	0.979605	0.678103
20.0000	0.819630	0.590343
21.0000	0.764181	0.569035
22.0000	0.711919	0.560900
23.0000	0.618228	0.568218
24.0000	0.576801	0.539734
25.0000	0.583175	0.646495
26.0000	0.646909	0.714146
27.0000	0.695347	0.728830
28.0000	0.715742	0.630498
29.0000	0.755895	0.732445
30.0000	0.919057	0.903272
